id,Pop_2024,Inc_2024
8744ce328ffffff,136,84426
8744c3b26ffffff,168,122284
8744cc0b1ffffff,103,80467
8744e8618ffffff,92,59574
8744c384dffffff,97,111758
8744dc265ffffff,151,53384
8744ea793ffffff,194,124393
8744c1213ffffff,8221,148957
8744dd8b2ffffff,1305,110244
8744ea713ffffff,126,79721
8744ea8d5ffffff,141,51665
8744c1bb5ffffff,7807,71979
8744eb646ffffff,202,92618
8744ccd51ffffff,75,82335
8744ce81dffffff,278,105704
8744ced4dffffff,3193,77303
8744ebc96ffffff,195,65076
8744cdc9affffff,86,52455
8744c30ceffffff,85,62150
8744eb90affffff,849,70077
8744ea484ffffff,593,133187
8744ddc21ffffff,356,40381
8744ea19bffffff,104,78606
8744c1726ffffff,612,114361
8744c3aaeffffff,438,61888
8744cdc16ffffff,247,78557
8744ce88effffff,123,80000
8744e820dffffff,1825,54254
8744c1a89ffffff,7195,103791
8744eaa40ffffff,93,100000
8744c376bffffff,157,56932
872649b0effffff,598,80675
8744ce828ffffff,313,106899
8744ccd84ffffff,3775,135099
8744dda60ffffff,71,64605
8744c1846ffffff,1281,115292
872649b5bffffff,522,81105
8744ce801ffffff,455,108118
8744dc044ffffff,16,59689
8744ea356ffffff,26,59689
8744ea14dffffff,29,59689
8744c8d9cffffff,75,59689
8744eb880ffffff,35,59689
8744dd15cffffff,148,47768
8744ea65bffffff,85,76494
8744ce326ffffff,615,68642
8744eb69effffff,109,44767
8744c3565ffffff,34,71429
8744ea4a3ffffff,656,133815
8744c3293ffffff,190,54450
8744dd8caffffff,583,60548
8744cc2f4ffffff,90,82700
8744cc588ffffff,162,97554
8744c3298ffffff,1988,37482
8744c3225ffffff,120,81210
8744c3354ffffff,107,81210
8744c1a58ffffff,2600,70113
8744c328cffffff,204,83210
872649376ffffff,5509,83190
8744ea7a4ffffff,194,57952
8744c3808ffffff,153,68499
8744eb635ffffff,225,37107
8744ccc55ffffff,747,88147
8744ea3a2ffffff,80,53846
8744eb104ffffff,89,53846
8744dc253ffffff,107,76244
8744ea79cffffff,825,126797
8744ddaa6ffffff,91,72192
8744c161dffffff,737,80744
8744c18adffffff,1307,92257
8744c3299ffffff,1236,41215
8744ce18cffffff,417,55270
8744eb270ffffff,750,123326
8744c1380ffffff,6829,53585
8744c1ae2ffffff,4523,127739
8744ddc02ffffff,203,56482
8744dc2a8ffffff,34,67177
8744eb55affffff,138,60225
8744dc2ebffffff,134,50000
8744ccd35ffffff,935,84621
8744c18c1ffffff,741,100178
8744ceb56ffffff,86,82810
8744c3a24ffffff,1224,111434
8744cca6cffffff,190,51794
8744ea7b2ffffff,48,92308
8744cc540ffffff,59,104443
8744ccc73ffffff,247,94147
8744c1710ffffff,637,113277
8744cc9b6ffffff,231,69422
8744cead0ffffff,78,82855
8744e9594ffffff,448,60575
8744ce51affffff,1005,62435
8744dd585ffffff,180,79205
8744ce8ecffffff,266,84767
8744dcab2ffffff,166,49160
8744eb4d6ffffff,140,66106
8744ea4e5ffffff,1493,122392
8744ce563ffffff,616,97109
8744c1720ffffff,709,137194
8744c3949ffffff,232,82706
8744cea62ffffff,93,69497
8744ea699ffffff,2143,120721
8744c18d6ffffff,3828,80743
8744c3390ffffff,134,44801
8744ccd13ffffff,1555,108434
8744c206cffffff,51,59465
8744cdd53ffffff,63,51697
8744cecf0ffffff,226,89614
8744cc32effffff,163,49035
8744ebbb1ffffff,107,61171
8744c3255ffffff,170,60405
8744c3921ffffff,384,120686
8744ea329ffffff,1478,54211
8744c8d12ffffff,183,56962
8744c1195ffffff,1213,72534
8744ce56affffff,797,67404
8744eb972ffffff,224,88690
8744c1c63ffffff,192,54876
8744cea64ffffff,145,69048
8744c3b13ffffff,154,112915
8744ccd36ffffff,1222,76568
8744c1722ffffff,1043,112899
8744ebc5effffff,1212,75000
8744eb2a6ffffff,410,53657
8744eaab1ffffff,73,35854
8744c1762ffffff,4766,122866
8744cc4ceffffff,206,62486
8744cea4dffffff,162,67228
8744ceb25ffffff,39,89640
8744c158cffffff,33,89640
8744cd936ffffff,25,89640
8744cc330ffffff,96,75000
8744eb0c6ffffff,267,50423
8744ea4e1ffffff,132,124146
8744cdc32ffffff,272,47696
8744c2aaeffffff,72,39638
8744c232cffffff,75,46601
8744c150effffff,248,73574
8744c189cffffff,1510,102426
8744ea6a0ffffff,317,114984
8744ceb63ffffff,34,59862
8744dc155ffffff,51,59862
8744c0204ffffff,371,70261
8744c18e5ffffff,38,67238
8744eba82ffffff,67,67238
8744c1559ffffff,129,122474
8744cc726ffffff,111,44054
8744eb18cffffff,170,62413
8744e82e5ffffff,2965,52474
8744e82ecffffff,6070,36857
8744eb575ffffff,92,55418
8744c126affffff,2453,128290
8744ce9a2ffffff,1958,105447
872649a29ffffff,253,100998
8744dc22affffff,1819,45444
8744c235effffff,227,95762
8744ccd8cffffff,4854,179019
872649b5affffff,316,81969
8744cca9effffff,188,51700
8744ce070ffffff,56,65581
8744dc32affffff,82,70000
8744eb560ffffff,119,57164
8744ebb56ffffff,192,85235
8744ce120ffffff,212,77459
8744eb054ffffff,4621,50537
8744cc45effffff,124,70977
8744c0605ffffff,18,36603
8744ce30effffff,478,85991
8744c174bffffff,5483,114391
8744eb851ffffff,250,50000
8744c3b0dffffff,1032,179367
8744c108affffff,576,107873
8744ce922ffffff,2656,118404
8744ea70bffffff,156,80918
872649272ffffff,220,70124
8744eb688ffffff,232,45630
8744ebc42ffffff,916,88659
8744cc29bffffff,852,100539
8744ea69effffff,1264,106423
8744ddd73ffffff,348,78450
8744eb8f4ffffff,105,52584
8744c038effffff,872,92450
8744c155affffff,312,100000
8744c2675ffffff,1730,50954
8744ea48bffffff,2119,143936
8744ce364ffffff,108,58676
8744eb32dffffff,229,69986
8744c145cffffff,328,78784
8744cec0effffff,320,83433
8744cc274ffffff,252,60648
8744c2352ffffff,410,95894
8744c1c5bffffff,602,124451
8744dc990ffffff,92,102474
8744c3ba5ffffff,96,109973
8744ccaa6ffffff,46,67280
8744eb85cffffff,178,50990
8744ea458ffffff,355,56822
8744c1845ffffff,2569,134431
872649a2bffffff,273,115976
8744cec2affffff,133,92106
8744c22acffffff,3352,118232
8744c152affffff,104,75000
8744eb223ffffff,190,91761
8744c1460ffffff,318,100000
8744c020effffff,46,46842
8744eb24effffff,529,145432
8744cccc6ffffff,94,136364
8744ce818ffffff,897,108832
8744ebc08ffffff,80,63528
8744e86c1ffffff,202,53194
8744c1a73ffffff,2923,48124
8744ea88bffffff,167,52097
8744c100bffffff,186,62428
8744ccd26ffffff,1274,82967
8744c160affffff,1147,78675
8744c1334ffffff,9742,103062
8744ce4c3ffffff,38,51580
8744ddb93ffffff,88,76908
8744ce1adffffff,1547,60594
8744c360affffff,188,44864
8744cec5bffffff,222,54911
8744c2a91ffffff,62,59546
8744eb743ffffff,52,59546
8744dd9aaffffff,429,90599
8744ea644ffffff,91,72094
8744ddd70ffffff,533,77575
8744ea6f1ffffff,441,94402
8744cc594ffffff,755,107283
8744c324dffffff,99,55092
8744ea134ffffff,132,36161
8744c2a1bffffff,81,57916
8744cc4c9ffffff,29,60000
8744c32b6ffffff,36,60000
8744c028effffff,21,60000
8744ea591ffffff,873,95734
8744ea42effffff,1123,76331
8744cd81cffffff,126,67304
8744c3ba8ffffff,346,111913
8744eb021ffffff,190,63380
8744c149cffffff,123,92606
8744cdd35ffffff,106,56295
8744cc79affffff,328,71125
8744ce231ffffff,302,84022
8744c3a9bffffff,119,51878
8744ea314ffffff,97,52500
8744e82c3ffffff,193,93205
8744c1b9affffff,6214,51153
8744eb14affffff,158,50834
8744ea48dffffff,1536,129935
8744ccd24ffffff,3768,84734
8744cedaaffffff,336,77078
8744c1b68ffffff,2585,94268
872649351ffffff,1138,151922
8744ce01cffffff,169,68060
8744c33b1ffffff,54,46791
8744ea8cbffffff,59,46791
8744ea8ccffffff,42,46791
8744e8353ffffff,2541,169155
8744ce496ffffff,762,47963
8744cd84cffffff,79,63589
8744cc32cffffff,321,49240
8744ddc0effffff,64,59911
8744c1958ffffff,447,151276
8744cc526ffffff,2507,135625
8744eb945ffffff,232,64686
8744ce94effffff,63,81652
8744c3b4effffff,790,92168
8744eba44ffffff,206,70704
8744eb10effffff,251,62664
8744c148effffff,229,92715
8744eb6d1ffffff,201,53165
8744c164affffff,1845,145475
8744c134affffff,4685,167850
8744ce443ffffff,171,61460
8744ce455ffffff,88,62393
8744c12eaffffff,929,179557
8744c0749ffffff,23,54361
8744ce1b6ffffff,225,54469
8744eb60bffffff,184,48611
8744eb9b5ffffff,344,58256
8744c2221ffffff,212,95355
8744ea376ffffff,325,57501
8744c10c8ffffff,3162,102726
8744ea6f0ffffff,729,81220
8744c1734ffffff,220,107634
8744e820effffff,1181,78172
8744e875effffff,407,82456
8744ea4b1ffffff,705,133755
8744c1c94ffffff,38,89790
8744ce5b0ffffff,121,64084
8744ccc93ffffff,3750,87816
8744ccd9dffffff,5340,82684
8744ce314ffffff,305,62577
8744eaa8bffffff,41,44898
8744eaae3ffffff,57,44898
8744c2b5bffffff,22,44898
8744c3c26ffffff,9,44898
8744c3c30ffffff,25,44898
8744c3d1dffffff,16,44898
8744eaa8cffffff,47,44898
8744eaa8effffff,39,44898
8744eaaf5ffffff,39,44898
8744c3201ffffff,843,63902
8744c18c8ffffff,2190,100931
8744cc822ffffff,499,80314
8744dca22ffffff,297,69346
8744c1b71ffffff,148,100848
8744dd166ffffff,396,75227
8744cecaaffffff,114,102670
8744eb1a4ffffff,200,19810
8744ebd8affffff,2062,69711
8744ea49affffff,355,136293
8744eb366ffffff,365,95662
8744ea632ffffff,765,91294
8744ea16dffffff,54,60431
8744cca89ffffff,257,60901
8744ccc58ffffff,2616,82313
8744ced6cffffff,783,60921
8744c192cffffff,216,93604
8744ce39bffffff,357,68347
8744eb06cffffff,71,67364
8744eba92ffffff,71,67364
8744ddceaffffff,621,53389
8744ccb83ffffff,34,64946
8744eb331ffffff,192,68330
8744dd580ffffff,1015,62342
8744eb05effffff,349,45070
8744c32c4ffffff,171,64212
8744dd8d9ffffff,588,75323
8744dd9aeffffff,304,88479
8744c3955ffffff,229,106108
8744c1821ffffff,304,76580
8744c1cb0ffffff,58,51523
8744c2adaffffff,91,46239
8744eb929ffffff,772,87005
8744eb4dbffffff,102,40973
8744c1ae3ffffff,3405,156010
8744eb445ffffff,106,45861
8744eab90ffffff,65,60495
8744c32c2ffffff,99,68034
8744c19b2ffffff,177,78882
8744dd95cffffff,148,75805
8744c3b8dffffff,455,98178
8744cdd61ffffff,162,56867
8744c3a62ffffff,135,82853
8744cc22affffff,668,83465
8744cc8d5ffffff,1721,104641
8744c36b4ffffff,28,60207
8744c2a55ffffff,29,60207
8744c3998ffffff,59,60207
8744c39a1ffffff,26,60207
8744ea681ffffff,2693,84986
8744c32e1ffffff,127,61316
8744eb132ffffff,104,83787
8744eb4edffffff,130,51605
8744ce0b2ffffff,291,63526
8744cc60affffff,671,58104
8744cedaeffffff,64,76797
8744eb644ffffff,485,92196
8744ddc54ffffff,1008,52441
8744ddd05ffffff,175,71964
87264932effffff,6880,116643
8744ccb91ffffff,52,87342
8744cc5adffffff,3091,106858
8744c18d9ffffff,4597,65717
8744ce582ffffff,108,42643
8744ce936ffffff,2371,108280
8744c1ce4ffffff,633,92615
8744c3aecffffff,87,47899
8744ddd5affffff,340,61979
8744eb11effffff,31,50000
8744c3086ffffff,12,59164
8744c3093ffffff,12,59164
8744cdc04ffffff,195,38356
8744c149bffffff,61,114366
8744ea361ffffff,207,64144
8744ce105ffffff,193,78628
8744e825affffff,734,46690
8744dcaa1ffffff,666,30209
8744ce785ffffff,251,63223
8744ea485ffffff,740,98871
8744c2a13ffffff,63,57916
8744eb840ffffff,111,51553
8744c3aa1ffffff,463,62033
8744ce545ffffff,1649,68571
8744ebd8cffffff,2478,53288
8744c18b6ffffff,74,60087
8744e8759ffffff,514,59175
8744e8652ffffff,236,76348
8744e9481ffffff,177,68976
8744ea452ffffff,549,122690
8744ce051ffffff,189,78338
8744c1509ffffff,98,109867
8744cc392ffffff,265,51118
8744ccda9ffffff,3347,179812
8744cc674ffffff,605,78129
8744c1624ffffff,3200,103439
8744c328dffffff,291,60056
8744c3daeffffff,398,33565
8744eab03ffffff,995,47711
8744c1513ffffff,43,92088
8744c3b2affffff,310,122284
8744c1d0cffffff,103,51768
8744c136dffffff,4114,65918
8744cc84affffff,121,44958
8744ce48cffffff,128,32298
8744c3ba9ffffff,578,105605
8744ce898ffffff,477,90399
8744c10ebffffff,3225,102950
8744c124effffff,3493,139135
8744dcb41ffffff,254,44960
8744c2a82ffffff,93,58354
8744cc516ffffff,2321,92899
8744c3b21ffffff,94,91921
8744cd82effffff,21,75000
8744eb402ffffff,403,37980
8744eb274ffffff,220,120923
8744ccc42ffffff,423,87982
8744eb192ffffff,489,54559
8744ce300ffffff,742,53739
8744c1774ffffff,3735,119857
8744c1452ffffff,96,84787
8744cd5b6ffffff,4082,52331
8744dc066ffffff,143,59452
8744ccd8dffffff,2746,141599
8744c3082ffffff,19,59689
8744eb21cffffff,13,59689
8744c1116ffffff,264,127212
872649a55ffffff,2990,90795
8744c3915ffffff,69,120708
8744eb574ffffff,51,60207
8744c8d96ffffff,117,57587
8744cec5dffffff,34,60354
8744c3189ffffff,34,60354
8744c31a8ffffff,33,60354
8744cc351ffffff,32,60354
8744ddb94ffffff,61,75000
8744c125affffff,729,131549
8744c105bffffff,1774,168173
8744c12a5ffffff,3788,88002
8744ce58affffff,288,46235
8744cecc0ffffff,129,89956
8744ebb93ffffff,235,63957
8744eb773ffffff,90,48319
8744eaae9ffffff,424,81904
8744c10b3ffffff,408,107195
8744cc3b3ffffff,101,122046
8744eaa4affffff,1752,54426
8744eb460ffffff,170,51377
8744cc709ffffff,595,77796
8744c178dffffff,2201,78434
8744ced64ffffff,1193,63309
8744ea470ffffff,473,61023
8744eaa68ffffff,169,50709
8744dd140ffffff,200,44197
8744eab02ffffff,63,48306
8744c3215ffffff,212,59400
8744eb012ffffff,240,68120
8744cdcacffffff,332,80353
8744ea508ffffff,156,79103
8744ccc59ffffff,1296,101187
8744ddc36ffffff,39,54671
8744dca58ffffff,75,52275
8744ce355ffffff,492,40713
87264936dffffff,2029,98475
8744c1831ffffff,1343,76732
8744c129bffffff,1652,138194
8744c3659ffffff,145,83511
8744c1606ffffff,413,90720
8744cc292ffffff,262,82607
8744ebb23ffffff,202,85806
8744c3933ffffff,190,120583
8744ea725ffffff,516,104155
8744ea4c4ffffff,400,179983
8744ccc46ffffff,894,88800
8744ebcd9ffffff,330,75451
8744c364affffff,36,84899
8744c3818ffffff,19,60000
8744dd994ffffff,17,56250
8744c369bffffff,86,67500
8744dd1a4ffffff,767,116755
8744dd905ffffff,88,48258
8744ce888ffffff,157,81802
8744dd5b6ffffff,211,52708
8744dcab5ffffff,77,61596
8744ea69affffff,812,90941
8744ea691ffffff,615,100340
8744ce7a4ffffff,294,61828
8744ddcb4ffffff,30,69231
8744c3b6bffffff,1227,111343
8744c186effffff,1394,108312
8744dc060ffffff,235,59846
8744ddc13ffffff,183,54061
8744ce464ffffff,428,75384
8744ccc82ffffff,4082,82097
8744c16a1ffffff,4564,52916
8744eba25ffffff,196,31509
8744ce32dffffff,310,78291
8744ddc76ffffff,286,43461
8744cc4c6ffffff,266,78299
8744ddcdeffffff,1918,86626
8744ebd54ffffff,151,71848
8744ea7aaffffff,1244,111480
8744ea533ffffff,154,45392
8744c10c5ffffff,1993,81210
8744c1585ffffff,36,85164
8744c15b3ffffff,24,85164
8744c238affffff,1474,100000
8744ce533ffffff,152,56805
8744c19a3ffffff,337,106252
8744e82c2ffffff,721,180082
8744ce39affffff,248,68642
8744c1358ffffff,5250,177711
8744c18a0ffffff,165,86376
8744ce8e0ffffff,208,95563
8744eb503ffffff,28,60207
8744dc973ffffff,37,82278
8744c3a4cffffff,353,82599
8744c8d92ffffff,109,63167
8744c328bffffff,331,59914
8744ddb90ffffff,60,75000
8744e9581ffffff,852,94542
8744ea280ffffff,229,73776
8744ea041ffffff,51,60550
8744ea853ffffff,54,60550
872649a1cffffff,711,82988
8744c1884ffffff,1057,88932
8744c3426ffffff,872,36046
8744ebc50ffffff,885,65919
8744c3951ffffff,138,79187
872649ac9ffffff,2263,64489
8744c1ce5ffffff,939,92870
8744c2209ffffff,47,95790
8744ccc20ffffff,4254,136978
8744ebbb5ffffff,58,56884
8744c364effffff,82,88079
8744cc514ffffff,3266,73805
8744dcae2ffffff,245,67554
872649320ffffff,4878,122917
8744e825effffff,1367,36074
8744ccc52ffffff,3524,55916
8744c1565ffffff,707,73393
8744ce311ffffff,421,83606
8744cec1cffffff,153,58869
8744cc0ccffffff,431,55876
8744cc080ffffff,159,82487
8744c3402ffffff,27,60354
8744c3420ffffff,25,60354
8744c3509ffffff,27,60354
8744cc484ffffff,167,60825
8744c168affffff,873,92666
8744dc994ffffff,230,104337
8744cc922ffffff,221,68000
8744c3436ffffff,77,57985
8744ebc92ffffff,96,69671
8744eb9b1ffffff,85,60619
8744c1803ffffff,446,53182
8744cc891ffffff,139,80398
8744c328effffff,231,84775
8744c3185ffffff,90,79209
8744e86c4ffffff,155,85906
8744dd8dbffffff,328,75276
8744cc6a4ffffff,121,64706
8744ce053ffffff,90,78104
8744c32a0ffffff,47,51523
8744c1b35ffffff,1233,121234
8744eb09effffff,87,25604
8744eb225ffffff,40,54671
8744c1828ffffff,161,119969
8744eb71bffffff,614,43781
8744eb975ffffff,675,93713
8744eb648ffffff,169,25834
8744eb5abffffff,51,60464
8744ebb91ffffff,58,60464
8744c30ccffffff,76,75000
8744c32f3ffffff,120,69122
8744cc8f2ffffff,127,93501
8744ceb40ffffff,289,58666
8744ce436ffffff,780,56635
8744cc5b0ffffff,1099,177120
8744ebb9dffffff,84,60619
8744dd5a0ffffff,66,50000
8744cc4b3ffffff,269,60832
8744c122cffffff,4825,110280
8744ccc2effffff,1257,103652
8744c1718ffffff,723,122719
8744ea503ffffff,484,101878
8744cdd9bffffff,279,74066
8744eb14dffffff,128,52011
8744ea4e0ffffff,2129,180261
8744c2368ffffff,2821,48600
8744eb444ffffff,180,50928
872649ac5ffffff,3598,41714
8744ccc60ffffff,245,94371
8744c140bffffff,40,91852
8744ceac1ffffff,272,59919
8744c1a2dffffff,1719,70527
8744ea420ffffff,195,79614
8744c3241ffffff,90,52275
8744c3245ffffff,71,52275
8744c18a1ffffff,447,82740
8744c3b76ffffff,903,153745
8744ebd12ffffff,1592,39644
8744c32eeffffff,124,61811
8744eb412ffffff,203,48450
8744c1246ffffff,2104,107822
8744cdc26ffffff,136,37813
8744c33acffffff,52,82918
8744ce5b4ffffff,158,61488
8744cc894ffffff,202,82300
8744c16aeffffff,2477,71547
8744c10a0ffffff,1430,89585
8744ccd9cffffff,2407,106905
8744eba9dffffff,159,58196
8744ce514ffffff,171,76024
8744cca12ffffff,2434,36472
8744cc0f5ffffff,1072,55401
8744e8350ffffff,2324,176212
8744c125cffffff,1091,151837
8744c1655ffffff,4912,90388
8744e8655ffffff,1075,66509
8744e8763ffffff,197,45500
8744e8768ffffff,142,45500
8744dc10bffffff,38,45079
8744dc8ccffffff,31,45079
8744c3d1affffff,12,45079
8744c2366ffffff,24,45079
8744ea123ffffff,33,45079
8744eb6a3ffffff,115,57777
8744c12e6ffffff,7434,110008
8744c1aa4ffffff,6877,75133
8744c3b15ffffff,145,113483
8744cc9abffffff,188,79618
8744ceb43ffffff,223,58666
8744cc2a3ffffff,1448,84137
8744eb512ffffff,76,58251
8744ce195ffffff,313,47532
8744ea159ffffff,42,57143
8744e860cffffff,165,86498
8744e8628ffffff,160,86498
8744ce940ffffff,145,134328
8744cc2e9ffffff,5489,52876
8744ea583ffffff,466,98074
8744ea0d1ffffff,99,77542
8744c1ba2ffffff,7382,57953
8744c1c76ffffff,305,47382
8744eb406ffffff,487,76777
8744c18f4ffffff,215,94208
8744dd99affffff,1408,50342
8744ebcb5ffffff,1349,39183
8744ce530ffffff,142,54667
8744c1243ffffff,1166,142030
8744cc0d3ffffff,376,67158
8744c16c6ffffff,1059,80576
8744c1581ffffff,113,83838
8744ebc40ffffff,754,86254
8744eb6b6ffffff,1142,39019
8744cc84dffffff,42,45095
8744ce930ffffff,350,125725
8744ebcf4ffffff,96,63328
8744cec23ffffff,106,67644
8744eb0a3ffffff,149,68562
8744eb075ffffff,392,55347
872649a0cffffff,701,114152
8744ebc8dffffff,206,58471
8744cc4c3ffffff,102,90195
872649ae3ffffff,3479,50508
8744ea426ffffff,258,78929
8744ebb42ffffff,392,75384
8744cc6e5ffffff,215,58112
8744eba2dffffff,105,62411
8744c3a6cffffff,263,92562
8744ea2d3ffffff,58,54361
8744c1d5bffffff,619,47544
8744ce365ffffff,277,58025
8744ceacdffffff,181,62803
8744ea224ffffff,164,55771
8744cc663ffffff,179,77231
8744ebc2affffff,158,70751
8744ce082ffffff,69,37120
8744ce758ffffff,346,48333
8744ea724ffffff,372,104162
8744ccc80ffffff,7980,79962
8744c3668ffffff,242,53246
8744cc094ffffff,67,77254
8744c1242ffffff,1676,117128
8744ce083ffffff,64,37074
8744ddd71ffffff,756,78596
8744cc112ffffff,121,97297
8744c1876ffffff,321,117795
8744c195bffffff,346,156653
8744ea0f2ffffff,51,94791
8744cdd25ffffff,148,48764
8744dcae4ffffff,146,61559
8744ce316ffffff,1006,64359
8744dcba9ffffff,43,69815
8744c3a5affffff,894,81377
872649246ffffff,166,51783
8744cc824ffffff,1710,117348
8744eb26bffffff,4040,68260
8744c1a23ffffff,1913,152873
872649249ffffff,54,85357
8744cdc23ffffff,74,37242
8744dcaa2ffffff,132,48744
8744c228dffffff,1619,124600
872649a04ffffff,1108,81677
8744c1128ffffff,3136,82513
8744eaacdffffff,701,50444
8744eb908ffffff,335,70821
8744eb16cffffff,547,54765
8744c1451ffffff,321,81973
8744eb1aaffffff,100,56701
8744eb753ffffff,38,56701
8744c3366ffffff,287,28198
8744cc0f2ffffff,75,63384
8744cc804ffffff,36,85505
872649271ffffff,112,51849
8744c2208ffffff,337,92746
8744c2201ffffff,133,92746
8744eb914ffffff,536,21867
8744c3208ffffff,189,57088
8744cc826ffffff,220,90262
8744e94aeffffff,577,69992
8744c136bffffff,3893,108724
8744ce320ffffff,304,75000
8744c32dbffffff,270,92381
8744c1b6affffff,300,114101
8744ebcaeffffff,349,52569
8744ce1b4ffffff,176,54556
8744dc35affffff,57,60354
8744c374bffffff,47,50000
8744ccb4dffffff,776,38028
8744cc129ffffff,209,102758
8744e8605ffffff,49,56884
8744ea4ecffffff,361,122497
8744eb300ffffff,183,66298
8744cdd22ffffff,193,56687
8744e86e6ffffff,431,70151
8744cc572ffffff,1463,94194
8744cc8d0ffffff,182,113037
8744dd924ffffff,579,75576
8744eaa99ffffff,57,47899
8744eaad1ffffff,60,47899
8744ea39cffffff,176,50657
872649245ffffff,348,72054
8744ddc44ffffff,611,81787
8744ceb2cffffff,25,108723
8744eb8d8ffffff,564,45610
8744ebcd1ffffff,308,59683
8744ea7abffffff,2163,100858
8744ea155ffffff,76,64159
8744eab00ffffff,105,48534
8744cc835ffffff,168,63929
8744c144affffff,651,113610
872649270ffffff,200,52335
8744c1524ffffff,91,71909
8744c222cffffff,449,96442
8744e878bffffff,759,57741
8744c376affffff,103,57143
8744eb776ffffff,54,51450
8744ebb55ffffff,344,85663
8744ce481ffffff,51,30158
8744c325bffffff,186,60757
8744ccd04ffffff,3477,52931
8744c3944ffffff,81,107279
8744c8906ffffff,273,56740
8744ceda1ffffff,175,73609
8744eb516ffffff,61,57237
8744e8694ffffff,46,85505
8744e820cffffff,2989,76954
8744c1a6cffffff,844,74193
8744cc818ffffff,227,60046
8744ebca2ffffff,2891,51563
8744c2283ffffff,4867,99778
8744cc735ffffff,243,44186
8744ea689ffffff,498,81059
8744eb159ffffff,552,51397
8744cc0e4ffffff,1334,54847
8744cec4cffffff,118,75000
8744ea8f2ffffff,181,47150
8744cc3a1ffffff,115,40299
8744cc0c8ffffff,560,71154
8744ea348ffffff,98,65732
8744dd526ffffff,540,89927
8744c156effffff,3381,97595
8744c10c3ffffff,5762,95487
8744cc203ffffff,307,85164
8744cc55dffffff,66,108402
8744c3182ffffff,41,77299
8744dca2bffffff,136,79151
8744dc2ecffffff,99,76957
8744ddc73ffffff,330,82749
8744ce943ffffff,101,82208
8744cc20effffff,358,96317
8744c16a8ffffff,1361,95284
8744c061cffffff,42,31621
8744c0633ffffff,8,31621
8744eb029ffffff,107,69497
8744cdd15ffffff,75,69186
8744cc72dffffff,92,86467
8744e8208ffffff,72,85566
8744eb79effffff,1991,43900
8744c3db2ffffff,72,55781
8744eb26effffff,4172,95019
8744ce96effffff,72,133932
8744c2a18ffffff,100,58610
8744c2a12ffffff,131,58610
8744c1d62ffffff,130,69430
872649a2dffffff,184,100000
8744cc014ffffff,257,43166
8744cc608ffffff,212,57773
8744ea52bffffff,55,80404
8744c1851ffffff,1080,106674
8744c30eaffffff,105,75000
8744ced74ffffff,203,79996
8744dc931ffffff,66,94125
8744eb803ffffff,62,52210
8744ddc45ffffff,163,81433
8744dd8c9ffffff,240,70873
8744c32e8ffffff,183,62213
8744cca65ffffff,87,47553
8744ce119ffffff,272,68848
8744eb5a5ffffff,130,57317
8744cc731ffffff,256,44186
8744c1b01ffffff,2428,76430
8744ce4e0ffffff,26,54232
8744cc900ffffff,357,68409
8744dcb1dffffff,23,45195
8744ea21effffff,18,45195
8744eaa32ffffff,50,45195
8744eaa36ffffff,29,45195
8744cdc42ffffff,24,45195
8744eaa6dffffff,379,41607
8744c366dffffff,320,55790
8744dca50ffffff,111,53170
8744ddc49ffffff,491,87526
8744ddb30ffffff,1020,50000
8744ce036ffffff,118,51770
8744ea744ffffff,122,69577
8744c178cffffff,1036,62916
8744c3a85ffffff,418,65098
8744cca32ffffff,283,53874
8744cc483ffffff,64,70807
8744eb168ffffff,109,50000
8744c1393ffffff,10007,60488
8744ddc40ffffff,851,84115
8744eb0f5ffffff,747,47804
8744c139effffff,12489,54823
8744c3673ffffff,101,57102
8744ea666ffffff,129,32901
8744c32d6ffffff,323,61289
8744eb884ffffff,44,70718
8744cca18ffffff,174,58996
8744c22e3ffffff,17,120000
8744ce086ffffff,11,60000
8744ce092ffffff,27,60000
8744ce0b5ffffff,11,60000
8744ce946ffffff,2386,120525
8744cd984ffffff,53,42897
8744c3253ffffff,145,61833
8744ceaddffffff,264,59001
8744eb46dffffff,61,25000
8744c1cd0ffffff,77,72645
8744ccd54ffffff,384,103278
8744eb658ffffff,741,42456
8744eb211ffffff,47,85714
8744c148affffff,109,92797
8744cccc0ffffff,597,112605
8744cc102ffffff,76,102704
8744ceca2ffffff,42,85792
8744c1733ffffff,1316,82866
8744c32cdffffff,229,61677
8744ddb96ffffff,107,73575
8744cec21ffffff,75,83110
8744ea6f3ffffff,75,83110
8744c1300ffffff,4492,174319
8744cec88ffffff,125,102450
8744ebae1ffffff,77,58333
8744ebaeeffffff,67,58333
8744c1255ffffff,923,96424
8744ccba0ffffff,78,88521
8744e860affffff,272,70356
8744c1054ffffff,3540,61693
8744ce882ffffff,78,85621
8744c160bffffff,1295,142850
8744ccaa8ffffff,852,51141
8744c349dffffff,69,28131
8744dc2d4ffffff,62,67832
8744c3619ffffff,69,52611
8744eb01bffffff,248,47472
8744c11a9ffffff,2524,79229
8744cc814ffffff,79,45225
8744dd16affffff,51,150000
8744ea284ffffff,46,75000
8744cca1affffff,184,53409
8744c1040ffffff,4868,47800
8744ced22ffffff,656,92966
8744dd144ffffff,259,44321
8744c12dbffffff,1070,122315
8744c18c5ffffff,109,54928
8744ea3a4ffffff,86,54492
8744ce498ffffff,264,55679
8744cc0aaffffff,1120,109279
8744c1341ffffff,5048,150610
